PATTON,0.029
SWANSON,0.029
JOSEPH,0.029
FRANCIS,0.029
GOODMAN,0.029
MALDONADO,0.029
YATES,0.029
BECKER,0.029
ERICKSON,0.029
HODGES,0.029
RIOS,0.029
CONNER,0.029
ADKINS,0.029
WEBSTER,0.028
NORMAN,0.028
MALONE,0.028
HAMMOND,0.028
FLOWERS,0.028
COBB,0.028
MOODY,0.028
QUINN,0.028
BLAKE,0.028
MAXWELL,0.028
POPE,0.028
FLOYD,0.027
OSBORNE,0.027
PAUL,0.027
MCCARTHY,0.027
GUERRERO,0.027
LINDSEY,0.027
ESTRADA,0.027
SANDOVAL,0.027
GIBBS,0.027
TYLER,0.027
GROSS,0.027
FITZGERALD,0.027
STOKES,0.027
DOYLE,0.027
SHERMAN,0.027
SAUNDERS,0.027
WISE,0.027
COLON,0.027
GILL,0.027
ALVARADO,0.027
GREER,0.026
PADILLA,0.026
SIMON,0.026
WATERS,0.026
NUNEZ,0.026
BALLARD,0.026
SCHWARTZ,0.026
MCBRIDE,0.026
HOUSTON,0.026
CHRISTENSEN,0.026
KLEIN,0.026
PRATT,0.026
BRIGGS,0.026
PARSONS,0.026
MCLAUGHLIN,0.026
ZIMMERMAN,0.026
FRENCH,0.026
BUCHANAN,0.026
MORAN,0.026
COPELAND,0.025
ROY,0.025
PITTMAN,0.025
BRADY,0.025
MCCORMICK,0.025
HOLLOWAY,0.025
BROCK,0.025
POOLE,0.025
FRANK,0.025
LOGAN,0.025
OWEN,0.025
BASS,0.025
MARSH,0.025
DRAKE,0.025
WONG,0.025
JEFFERSON,0.025
PARK,0.025
MORTON,0.025
ABBOTT,0.025
SPARKS,0.025
PATRICK,0.024
NORTON,0.024
HUFF,0.024
CLAYTON,0.024
MASSEY,0.024
LLOYD,0.024
FIGUEROA,0.024
CARSON,0.024
BOWERS,0.024
ROBERSON,0.024
BARTON,0.024
TRAN,0.024
LAMB,0.024
HARRINGTON,0.024
CASEY,0.024
BOONE,0.024
CORTEZ,0.024
CLARKE,0.024
MATHIS,0.024
SINGLETON,0.024
WILKINS,0.024
CAIN,0.024
BRYAN,0.024
UNDERWOOD,0.024
HOGAN,0.024
MCKENZIE,0.023
COLLIER,0.023
LUNA,0.023
PHELPS,0.023
MCGUIRE,0.023
ALLISON,0.023
BRIDGES,0.023
WILKERSON,0.023
NASH,0.023
SUMMERS,0.023
ATKINS,0.023
WILCOX,0.023
PITTS,0.023
CONLEY,0.023
MARQUEZ,0.023
BURNETT,0.023
RICHARD,0.023
COCHRAN,0.023
CHASE,0.023
DAVENPORT,0.023
HOOD,0.023
GATES,0.023
CLAY,0.023
AYALA,0.023
SAWYER,0.023
ROMAN,0.023
VAZQUEZ,0.023
DICKERSON,0.023
HODGE,0.022
ACOSTA,0.022
FLYNN,0.022
ESPINOZA,0.022
NICHOLSON,0.022
MONROE,0.022
WOLF,0.022
MORROW,0.022
KIRK,0.022
RANDALL,0.022
ANTHONY,0.022
WHITAKER,0.022
OCONNOR,0.022
SKINNER,0.022
WARE,0.022
MOLINA,0.022
KIRBY,0.022
HUFFMAN,0.022
BRADFORD,0.022
CHARLES,0.022
GILMORE,0.022
DOMINGUEZ,0.022
ONEAL,0.022
BRUCE,0.022
LANG,0.021
COMBS,0.021
KRAMER,0.021
HEATH,0.021
HANCOCK,0.021
GALLAGHER,0.021
GAINES,0.021
SHAFFER,0.021
SHORT,0.021
WIGGINS,0.021
MATHEWS,0.021
MCCLAIN,0.021
FISCHER,0.021
WALL,0.021
SMALL,0.021
MELTON,0.021
HENSLEY,0.021
BOND,0.021
DYER,0.021
CAMERON,0.021
GRIMES,0.021
CONTRERAS,0.021
CHRISTIAN,0.021
WYATT,0.021
BAXTER,0.021
SNOW,0.021
MOSLEY,0.021
SHEPHERD,0.021
LARSEN,0.021
HOOVER,0.021
BEASLEY,0.02
GLENN,0.02
PETERSEN,0.02
WHITEHEAD,0.02
MEYERS,0.02
KEITH,0.02
GARRISON,0.02
VINCENT,0.02
SHIELDS,0.02
HORN,0.02
SAVAGE,0.02
OLSEN,0.02
SCHROEDER,0.02
HARTMAN,0.02
WOODARD,0.02
MUELLER,0.02
KEMP,0.02
DELEON,0.02
BOOTH,0.02
PATEL,0.02
CALHOUN,0.02
WILEY,0.02
EATON,0.02
CLINE,0.02
NAVARRO,0.02
HARRELL,0.02
LESTER,0.02
HUMPHREY,0.02
PARRISH,0.02
DURAN,0.02
HUTCHINSON,0.02
HESS,0.02
DORSEY,0.02
BULLOCK,0.02
ROBLES,0.02
BEARD,0.019
DALTON,0.019
AVILA,0.019
VANCE,0.019
RICH,0.019
BLACKWELL,0.019
YORK,0.019
JOHNS,0.019
BLANKENSHIP,0.019
TREVINO,0.019
SALINAS,0.019
CAMPOS,0.019
PRUITT,0.019
MOSES,0.019
CALLAHAN,0.019
GOLDEN,0.019
MONTOYA,0.019
HARDIN,0.019
GUERRA,0.019
MCDOWELL,0.019
CAREY,0.019
STAFFORD,0.019
GALLEGOS,0.019
HENSON,0.019
WILKINSON,0.019
BOOKER,0.019
MERRITT,0.019
MIRANDA,0.019
ATKINSON,0.019
ORR,0.019
DECKER,0.019
HOBBS,0.019
PRESTON,0.019
TANNER,0.019
KNOX,0.019
PACHECO,0.019
STEPHENSON,0.018
GLASS,0.018
ROJAS,0.018
SERRANO,0.018
MARKS,0.018
HICKMAN,0.018
ENGLISH,0.018
SWEENEY,0.018
STRONG,0.018
PRINCE,0.018
MCCLURE,0.018
CONWAY,0.018
WALTER,0.018
ROTH,0.018
MAYNARD,0.018
FARRELL,0.018
LOWERY,0.018
HURST,0.018
NIXON,0.018
WEISS,0.018
TRUJILLO,0.018
ELLISON,0.018
SLOAN,0.018
JUAREZ,0.018
WINTERS,0.018
MCLEAN,0.018
RANDOLPH,0.018
LEON,0.018
BOYER,0.018
VILLARREAL,0.018
MCCALL,0.018
GENTRY,0.018
CARRILLO,0.017
KENT,0.017
AYERS,0.017
LARA,0.017
SHANNON,0.017
SEXTON,0.017
PACE,0.017
HULL,0.017
LEBLANC,0.017
BROWNING,0.017
VELASQUEZ,0.017
LEACH,0.017
CHANG,0.017
HOUSE,0.017
SELLERS,0.017
HERRING,0.017
NOBLE,0.017
FOLEY,0.017
BARTLETT,0.017
MERCADO,0.017
LANDRY,0.017
DURHAM,0.017
WALLS,0.017
BARR,0.017
MCKEE,0.017
BAUER,0.017
RIVERS,0.017
EVERETT,0.017
BRADSHAW,0.017
PUGH,0.017
VELEZ,0.017
RUSH,0.017
ESTES,0.017
DODSON,0.017
MORSE,0.017
SHEPPARD,0.017
WEEKS,0.017
CAMACHO,0.017
BEAN,0.017
BARRON,0.017
LIVINGSTON,0.017
MIDDLETON,0.016
SPEARS,0.016
BRANCH,0.016
BLEVINS,0.016
CHEN,0.016
KERR,0.016
MCCONNELL,0.016
HATFIELD,0.016
HARDING,0.016
ASHLEY,0.016
SOLIS,0.016
HERMAN,0.016
FROST,0.016
GILES,0.016
BLACKBURN,0.016
WILLIAM,0.016
PENNINGTON,0.016
WOODWARD,0.016
FINLEY,0.016
MCINTOSH,0.016
KOCH,0.016
BEST,0.016
SOLOMON,0.016
MCCULLOUGH,0.016
DUDLEY,0.016
NOLAN,0.016
BLANCHARD,0.016
RIVAS,0.016
BRENNAN,0.016
MEJIA,0.016
KANE,0.016
BENTON,0.016
JOYCE,0.016
BUCKLEY,0.016
HALEY,0.016
VALENTINE,0.016
MADDOX,0.016
RUSSO,0.016
MCKNIGHT,0.016
BUCK,0.016
MOON,0.016
MCMILLAN,0.016
CROSBY,0.016
BERG,0.016
DOTSON,0.016
MAYS,0.016
ROACH,0.016
CHURCH,0.016
CHAN,0.016
RICHMOND,0.016
MEADOWS,0.016
FAULKNER,0.016
ONEILL,0.016
KNAPP,0.016
KLINE,0.015
BARRY,0.015
OCHOA,0.015
JACOBSON,0.015
GAY,0.015
AVERY,0.015
HENDRICKS,0.015
HORNE,0.015
SHEPARD,0.015
HEBERT,0.015
CHERRY,0.015
CARDENAS,0.015
MCINTYRE,0.015
WHITNEY,0.015
WALLER,0.015
HOLMAN,0.015
DONALDSON,0.015
CANTU,0.015
TERRELL,0.015
MORIN,0.015
GILLESPIE,0.015
FUENTES,0.015
TILLMAN,0.015
SANFORD,0.015
BENTLEY,0.015
PECK,0.015
KEY,0.015
SALAS,0.015
ROLLINS,0.015
GAMBLE,0.015
DICKSON,0.015
BATTLE,0.015
SANTANA,0.015
CABRERA,0.015
CERVANTES,0.015
HOWE,0.015
HINTON,0.015
HURLEY,0.015
SPENCE,0.015
ZAMORA,0.015
YANG,0.015
MCNEIL,0.015
SUAREZ,0.015
CASE,0.015
PETTY,0.015
GOULD,0.015
MCFARLAND,0.015
SAMPSON,0.015
CARVER,0.015
BRAY,0.015
ROSARIO,0.015
MACDONALD,0.015
STOUT,0.015
HESTER,0.015
MELENDEZ,0.015
DILLON,0.015
FARLEY,0.015
HOPPER,0.015
GALLOWAY,0.015
POTTS,0.015
BERNARD,0.015
JOYNER,0.014
STEIN,0.014
AGUIRRE,0.014
OSBORN,0.014
MERCER,0.014
BENDER,0.014
FRANCO,0.014
ROWLAND,0.014
SYKES,0.014
BENJAMIN,0.014
TRAVIS,0.014
PICKETT,0.014
CRANE,0.014
SEARS,0.014
MAYO,0.014
DUNLAP,0.014
HAYDEN,0.014
WILDER,0.014
MCKAY,0.014
COFFEY,0.014
MCCARTY,0.014
EWING,0.014
COOLEY,0.014
VAUGHAN,0.014
BONNER,0.014
COTTON,0.014
HOLDER,0.014
STARK,0.014
FERRELL,0.014
CANTRELL,0.014
FULTON,0.014
LYNN,0.014
LOTT,0.014
CALDERON,0.014
ROSA,0.014
POLLARD,0.014
HOOPER,0.014
BURCH,0.014
MULLEN,0.014
FRY,0.014
RIDDLE,0.014
LEVY,0.014
DAVID,0.014
DUKE,0.014
ODONNELL,0.014
GUY,0.014
MICHAEL,0.014
BRITT,0.014
FREDERICK,0.014
DAUGHERTY,0.014
BERGER,0.014
DILLARD,0.014
ALSTON,0.014
JARVIS,0.014
FRYE,0.014
RIGGS,0.014
CHANEY,0.014
ODOM,0.013
DUFFY,0.013
FITZPATRICK,0.013
VALENZUELA,0.013
MERRILL,0.013
MAYER,0.013
ALFORD,0.013
MCPHERSON,0.013
ACEVEDO,0.013
DONOVAN,0.013
BARRERA,0.013
ALBERT,0.013
COTE,0.013
REILLY,0.013
COMPTON,0.013
RAYMOND,0.013
MOONEY,0.013
MCGOWAN,0.013
CRAFT,0.013
CLEVELAND,0.013
CLEMONS,0.013
WYNN,0.013
NIELSEN,0.013
BAIRD,0.013
STANTON,0.013
SNIDER,0.013
ROSALES,0.013
BRIGHT,0.013
WITT,0.013
STUART,0.013
HAYS,0.013
HOLDEN,0.013
RUTLEDGE,0.013
KINNEY,0.013
CLEMENTS,0.013
CASTANEDA,0.013
SLATER,0.013
HAHN,0.013
EMERSON,0.013
CONRAD,0.013
BURKS,0.013
DELANEY,0.013
PATE,0.013
LANCASTER,0.013
SWEET,0.013
JUSTICE,0.013
TYSON,0.013
SHARPE,0.013
WHITFIELD,0.013
TALLEY,0.013
MACIAS,0.013
IRWIN,0.013
BURRIS,0.013
RATLIFF,0.013
MCCRAY,0.013
MADDEN,0.013
KAUFMAN,0.013
BEACH,0.013
GOFF,0.013
CASH,0.013
BOLTON,0.013
MCFADDEN,0.013
LEVINE,0.013
GOOD,0.013
BYERS,0.013
KIRKLAND,0.013
KIDD,0.013
WORKMAN,0.013
CARNEY,0.013
DALE,0.013
MCLEOD,0.013
HOLCOMB,0.013
ENGLAND,0.013
FINCH,0.013
HEAD,0.012
BURT,0.012
HENDRIX,0.012
SOSA,0.012
HANEY,0.012
FRANKS,0.012
SARGENT,0.012
NIEVES,0.012
DOWNS,0.012
RASMUSSEN,0.012
BIRD,0.012
HEWITT,0.012
LINDSAY,0.012
LE,0.012
FOREMAN,0.012
VALENCIA,0.012
ONEIL,0.012
DELACRUZ,0.012
VINSON,0.012
DEJESUS,0.012
HYDE,0.012
FORBES,0.012
GILLIAM,0.012
GUTHRIE,0.012
WOOTEN,0.012
HUBER,0.012
BARLOW,0.012
BOYLE,0.012
MCMAHON,0.012
BUCKNER,0.012
ROCHA,0.012
PUCKETT,0.012
LANGLEY,0.012
KNOWLES,0.012
COOKE,0.012
VELAZQUEZ,0.012
WHITLEY,0.012
NOEL,0.012
VANG,0.012
SHEA,0.012
ROUSE,0.012
HARTLEY,0.012
MAYFIELD,0.012
ELDER,0.012
RANKIN,0.012
HANNA,0.012
COWAN,0.012
LUCERO,0.012
ARROYO,0.012
SLAUGHTER,0.012
HAAS,0.012
OCONNELL,0.012
MINOR,0.012
KENDRICK,0.012
SHIRLEY,0.012
KENDALL,0.012
BOUCHER,0.012
ARCHER,0.012
BOGGS,0.012
ODELL,0.012
DOUGHERTY,0.012
ANDERSEN,0.012
NEWELL,0.012
CROWE,0.012
WANG,0.012
FRIEDMAN,0.012
BLAND,0.012
SWAIN,0.012
HOLLEY,0.012
FELIX,0.012
PEARCE,0.012
CHILDS,0.012
YARBROUGH,0.012
GALVAN,0.012
PROCTOR,0.012
MEEKS,0.012
LOZANO,0.012
MORA,0.012
RANGEL,0.012
BACON,0.012
VILLANUEVA,0.012
SCHAEFER,0.012
ROSADO,0.012
HELMS,0.012
BOYCE,0.012
GOSS,0.012
STINSON,0.011
SMART,0.011
LAKE,0.011
IBARRA,0.011
HUTCHINS,0.011
COVINGTON,0.011
REYNA,0.011
GREGG,0.011
WERNER,0.011
CROWLEY,0.011
HATCHER,0.011
MACKEY,0.011
BUNCH,0.011
WOMACK,0.011
POLK,0.011
JAMISON,0.011
DODD,0.011
CHILDRESS,0.011
CHILDERS,0.011
CAMP,0.011
VILLA,0.011
DYE,0.011
SPRINGER,0.011
MAHONEY,0.011
DAILEY,0.011
BELCHER,0.011
LOCKHART,0.011
GRIGGS,0.011
COSTA,0.011
CONNOR,0.011
BRANDT,0.011
WINTER,0.011
WALDEN,0.011
MOSER,0.011
TRACY,0.011
TATUM,0.011
MCCANN,0.011
AKERS,0.011
LUTZ,0.011
PRYOR,0.011
LAW,0.011
OROZCO,0.011
MCALLISTER,0.011
LUGO,0.011
DAVIES,0.011
SHOEMAKER,0.011
MADISON,0.011
RUTHERFORD,0.011
NEWSOME,0.011
MAGEE,0.011
CHAMBERLAIN,0.011
BLANTON,0.011
SIMMS,0.011
GODFREY,0.011
FLANAGAN,0.011
CRUM,0.011
CORDOVA,0.011
ESCOBAR,0.011
DOWNING,0.011
SINCLAIR,0.011
DONAHUE,0.011
KRUEGER,0.011
MCGINNIS,0.011
GORE,0.011
FARRIS,0.011
WEBBER,0.011
CORBETT,0.011
ANDRADE,0.011
STARR,0.011
LYON,0.011
YODER,0.011
HASTINGS,0.011
MCGRATH,0.011
SPIVEY,0.011
KRAUSE,0.011
HARDEN,0.011
CRABTREE,0.011
KIRKPATRICK,0.011
HOLLIS,0.011
BRANDON,0.011
ARRINGTON,0.011
ERVIN,0.011
CLIFTON,0.011
RITTER,0.011
MCGHEE,0.011
BOLDEN,0.011
MALONEY,0.011
GAGNON,0.011
DUNBAR,0.011
PONCE,0.011
PIKE,0.011
MAYES,0.011
HEARD,0.011
BEATTY,0.011
MOBLEY,0.011
KIMBALL,0.011
BUTTS,0.011
MONTES,0.011
HERBERT,0.011
GRADY,0.011
ELDRIDGE,0.011
BRAUN,0.011
HAMM,0.011
GIBBONS,0.011
SEYMOUR,0.011
MOYER,0.011
MANLEY,0.011
HERRON,0.011
PLUMMER,0.011
ELMORE,0.011
CRAMER,0.011
GARY,0.011
RUCKER,0.011
HILTON,0.011
BLUE,0.011
PIERSON,0.011
FONTENOT,0.011
FIELD,0.011
RUBIO,0.011
GRACE,0.011
GOLDSTEIN,0.011
ELKINS,0.011
WILLS,0.01
NOVAK,0.01
JOHN,0.01
HICKEY,0.01
WORLEY,0.01
GORMAN,0.01
KATZ,0.01
DICKINSON,0.01
BROUSSARD,0.01
FRITZ,0.01
WOODRUFF,0.01
CROW,0.01
CHRISTOPHER,0.01
BRITTON,0.01
FORREST,0.01
NANCE,0.01
LEHMAN,0.01
BINGHAM,0.01
ZUNIGA,0.01
WHALEY,0.01
SHAFER,0.01
COFFMAN,0.01
STEWARD,0.01
DELAROSA,0.01
NIX,0.01
NEELY,0.01
NUMBERS,0.01
MATA,0.01
MANUEL,0.01
DAVILA,0.01
MCCABE,0.01
KESSLER,0.01
EMERY,0.01
BOWLING,0.01
HINKLE,0.01
WELSH,0.01
PAGAN,0.01
GOLDBERG,0.01
GOINS,0.01
CROUCH,0.01
CUEVAS,0.01
QUINONES,0.01
MCDERMOTT,0.01
HENDRICKSON,0.01
SAMUELS,0.01
DENTON,0.01
BERGERON,0.01
LAM,0.01
IVEY,0.01
LOCKE,0.01
HAINES,0.01
THURMAN,0.01
SNELL,0.01
HOSKINS,0.01
BYRNE,0.01
MILTON,0.01
WINSTON,0.01
ARTHUR,0.01
ARIAS,0.01
STANFORD,0.01
ROE,0.01
CORBIN,0.01
BELTRAN,0.01
CHAPPELL,0.01
HURT,0.01
DOWNEY,0.01
DOOLEY,0.01
TUTTLE,0.01
COUCH,0.01
PAYTON,0.01
MCELROY,0.01
CROCKETT,0.01
GROVES,0.01
CLEMENT,0.01
LESLIE,0.01
CARTWRIGHT,0.01
DICKEY,0.01
MCGILL,0.01
DUBOIS,0.01
MUNIZ,0.01
ERWIN,0.01
SELF,0.01
TOLBERT,0.01
DEMPSEY,0.01
CISNEROS,0.01
SEWELL,0.01
LATHAM,0.01
GARLAND,0.01
VIGIL,0.01
TAPIA,0.01
STERLING,0.01
RAINEY,0.01
NORWOOD,0.01
LACY,0.01
STROUD,0.01
MEADE,0.01
AMOS,0.01
TIPTON,0.01
LORD,0.01
KUHN,0.01
HILLIARD,0.01
BONILLA,0.01
TEAGUE,0.01
COURTNEY,0.01
GUNN,0.01
HO,0.01
GREENWOOD,0.01
CORREA,0.01
REECE,0.01
WESTON,0.01
POE,0.01
TRENT,0.01
PINEDA,0.01
PHIPPS,0.01
FREY,0.01
KAISER,0.01
AMES,0.01
PAIGE,0.01
GUNTER,0.01
SCHMITT,0.01
MILLIGAN,0.01
ESPINOSA,0.01
CARLTON,0.01
BOWDEN,0.01
VICKERS,0.01
LOWRY,0.01
PRITCHARD,0.01
COSTELLO,0.01
PIPER,0.009
MCCLELLAN,0.009
LOVELL,0.009
DREW,0.009
SHEEHAN,0.009
QUICK,0.009
HATCH,0.009
DOBSON,0.009
SINGH,0.009
JEFFRIES,0.009
HOLLINGSWORTH,0.009
SORENSEN,0.009
MEZA,0.009
FINK,0.009
DONNELLY,0.009
BURRELL,0.009
BRUNO,0.009
TOMLINSON,0.009
COLBERT,0.009
BILLINGS,0.009
RITCHIE,0.009
HELTON,0.009
SUTHERLAND,0.009
PEOPLES,0.009
MCQUEEN,0.009
GASTON,0.009
THOMASON,0.009
MCKINLEY,0.009
GIVENS,0.009
CROCKER,0.009
VOGEL,0.009
ROBISON,0.009
DUNHAM,0.009
COKER,0.009
SWARTZ,0.009
KEYS,0.009
LILLY,0.009
LADNER,0.009
HANNAH,0.009
WILLARD,0.009
RICHTER,0.009
HARGROVE,0.009
EDMONDS,0.009
BRANTLEY,0.009
ALBRIGHT,0.009
MURDOCK,0.009
BOSWELL,0.009
MULLER,0.009
QUINTERO,0.009
PADGETT,0.009
KENNEY,0.009
DALY,0.009
CONNOLLY,0.009
PIERRE,0.009
INMAN,0.009
QUINTANA,0.009
LUND,0.009
BARNARD,0.009
VILLEGAS,0.009
SIMONS,0.009
LAND,0.009
HUGGINS,0.009
TIDWELL,0.009
SANDERSON,0.009
BULLARD,0.009
MCCLENDON,0.009
DUARTE,0.009
DRAPER,0.009
MEREDITH,0.009
MARRERO,0.009
DWYER,0.009
ABRAMS,0.009
STOVER,0.009
GOODE,0.009
FRASER,0.009
CREWS,0.009
BERNAL,0.009
SMILEY,0.009
GODWIN,0.009
FISH,0.009
CONKLIN,0.009
MCNEAL,0.009
BACA,0.009
ESPARZA,0.009
CROWDER,0.009
BOWER,0.009
NICHOLAS,0.009
CHUNG,0.009
BREWSTER,0.009
MCNEILL,0.009
DICK,0.009
RODRIGUES,0.009
LEAL,0.009
COATES,0.009
